GC,node,delta_bind,delta_expr,delta_psr,parent,abundance,branch length from naive,LBI,LBR
gc2HK,seq19,0.57139,0.0492,-0.44457,11,1.0,6.0,3.1317460399433963,0.0
gc2HK,seq33,0.55438,0.07442,-0.44405,11,1.0,6.0,3.1317460399433963,0.0
gc2HK,seq47,0.44315,0.061029999999999994,-0.2739,11,1.0,6.0,3.1317460399433963,0.0
gc2HK,seq29,0.5353600000000001,0.09012999999999999,-1.11029,11,1.0,7.0,1.7842255418938118,0.0
gc2HK,seq39,0.49623,0.07972,-0.57669,11,1.0,7.0,1.7842255418938118,0.0
gc2HK,seq34,-4.1893899999999995,-0.42059,-1.0831600000000001,seq17,1.0,6.0,2.426594189857861,0.0
gc2HK,14,0.32114,0.07226,-0.8070999999999999,seq17,0.0,5.0,6.852831476988058,0.4048776034398403
gc2HK,9,-1.53464,-0.058740000000000014,-0.70663,seq17,0.0,6.0,3.923379465449806,0.616825541678075
gc2HK,6,0.3837,0.02508,-0.77061,seq17,0.0,6.0,4.641048239147112,0.9125770013563594
gc2HK,seq44,1.2268599999999998,0.08223,-0.3432699999999999,seq40,1.0,8.0,1.4284149054869926,0.0
gc2HK,seq48,1.4825400000000002,-0.0037800000000000125,-0.5419499999999999,17,1.0,11.0,1.2106352993101344,0.0
gc2HK,seq36,1.52252,-0.029110000000000004,-0.54088,17,1.0,10.0,1.5725661065467702,0.0
gc2HK,seq37,0.77935,-0.43809999999999993,-0.6637200000000001,14,1.0,9.0,1.1071983478091298,0.0
gc2HK,seq14,0.33549999999999996,-0.002369999999999997,-0.54602,14,1.0,10.0,1.0394360682865247,0.0
gc2HK,seq15,-1.53464,-0.058740000000000014,-0.70663,9,1.0,8.0,1.395636387964747,0.0
gc2HK,seq21,-1.58434,-0.09393000000000001,-0.6236299999999999,9,1.0,7.0,2.0754512040817445,0.0
gc2HK,seq7,0.3837,0.02508,-0.77061,6,1.0,7.0,2.339466791495704,0.0
gc2HK,seq5,-2.3317599999999996,-0.08718000000000001,-0.47718,6,1.0,9.0,1.1812771176131078,0.0
gc2HK,seq28,0.3837,0.02508,-0.77061,6,1.0,7.0,2.339466791495704,0.0
gc81HK,naive,0.0,0.0,0.0,,0.0,0.0,5.915251579318838,
gc81HK,7,-0.05457,0.06131,-0.34623,naive,0.0,2.0,3.4800846130618464,1.089881130036705
gc81HK,15,0.0,0.0,0.0,naive,0.0,1.0,4.804829370074643,0.7109875162414775
gc81HK,20,0.86927,0.07006,0.45514,naive,0.0,2.0,3.69860204531519,1.221106519366692
gc81HK,seq25,0.7038,-0.04518,-0.01859999999999999,naive,2.0,3.0,28.3254435935862,21.7565519826547
gc81HK,seq9,-1.71717,-0.34822000000000003,-0.65212,7,1.0,5.0,1.1234761421885975,0.0
gc81HK,seq17,-2.7082400000000004,-0.26139999999999997,1.14578,7,1.0,4.0,1.33564295355949,0.0
gc81HK,seq52,0.81207,-0.047580000000000004,0.10165999999999997,15,1.0,7.0,1.0094312290829166,0.0
gc81HK,seq12,0.38325,-0.8268300000000001,0.66086,15,1.0,8.0,1.0034695552845834,0.0
gc81HK,seq62,0.96644,-0.061420000000000016,-0.16466000000000003,20,1.0,8.0,1.0066891656937813,0.0
gc81HK,seq39,0.85885,-0.40203,0.53804,20,1.0,5.0,2.854900678321277,1.5167601490548441
gc81HK,seq30,0.7038,-0.04518,-0.01859999999999999,seq25,1.0,5.0,4.698096648304072,0.0
gc81HK,seq46,0.63632,-0.03425,0.07515,seq25,1.0,4.0,11.05246891897026,0.0
gc81HK,seq20,-2.32639,-0.25631000000000004,2.24159,seq25,1.0,6.0,2.360453728376086,0.0
gc81HK,seq42,0.69486,-0.04783,0.19347999999999999,seq25,1.0,6.0,2.360453728376086,0.0
gc81HK,seq7,-2.7052099999999997,-0.20914,-0.17235,seq25,1.0,5.0,4.698096648304072,0.0
gc81HK,seq41,0.7038,-0.04518,-0.01859999999999999,seq25,1.0,4.0,11.05246891897026,0.0
gc81HK,seq2,1.2566199999999998,-0.16752,-0.14212,seq25,1.0,4.0,11.05246891897026,0.0
gc81HK,seq23,0.10511000000000004,-0.30306,1.60109,seq25,1.0,5.0,4.698096648304072,0.0
gc81HK,seq24,0.68054,-0.13488999999999998,0.08159,seq25,1.0,5.0,4.698096648304072,0.0
gc81HK,seq34,0.63481,-0.013090000000000001,0.11758000000000002,seq25,1.0,6.0,2.360453728376086,0.0
gc81HK,seq45,0.69695,-0.03616,-0.08465,seq25,1.0,5.0,4.698096648304072,0.0
gc81HK,seq19,0.68101,-0.006840000000000002,0.14128999999999997,seq25,1.0,6.0,2.360453728376086,0.0
gc81HK,seq43,0.7038,-0.04518,-0.01859999999999999,seq25,1.0,4.0,12.012296217697687,0.08684279555674637
gc81HK,16,0.74623,-0.05589000000000001,0.32545999999999997,seq25,0.0,4.0,12.898817996844912,0.167053089351431
gc81HK,17,0.70135,-0.009110000000000004,0.02743000000000001,seq25,0.0,4.0,12.898817996844912,0.167053089351431
gc81HK,4,0.7038,-0.04518,-0.01859999999999999,seq25,0.0,4.0,12.669810766904316,0.14633308266156533
gc81HK,6,0.7038,-0.04518,-0.01859999999999999,seq25,0.0,4.0,13.546775442385538,0.22567867339885442
gc81HK,seq5,1.59413,-0.021890000000000003,-0.37756,seq25,2.0,5.0,6.687767960705653,0.4235058282846983
gc81HK,seq28,1.45851,-0.030559999999999997,-0.06725999999999999,seq25,4.0,4.0,21.63439893679764,0.9574268062102167
gc81HK,seq36,0.6908299999999999,-0.15291,-0.21950999999999998,seq25,4.0,4.0,22.45307949134734,1.0314989941124626
gc81HK,seq68,0.006669999999999997,-0.54825,1.73024,seq39,1.0,10.0,1.0124982224590964,0.0
gc81HK,seq58,0.58781,-0.41717000000000004,0.61454,seq39,1.0,6.0,1.6823798249693607,0.0
gc81HK,seq47,1.5507499999999999,0.036640000000000006,-0.21504,seq43,1.0,6.0,2.490352227707595,0.0
gc81HK,seq53,0.74623,-0.05589000000000001,0.32545999999999997,16,1.0,6.0,2.6103299037839105,0.0
gc81HK,seq6,0.53641,0.011959999999999985,0.38904,16,1.0,8.0,1.2179344536329828,0.0
gc81HK,seq51,1.5184600000000001,-0.036600000000000014,0.22675,17,1.0,8.0,1.2179344536329828,0.0
gc81HK,seq57,0.69687,-0.16751000000000002,0.052620000000000014,17,1.0,6.0,2.6103299037839105,0.0
gc81HK,seq1,0.18233999999999997,-0.07126,0.12628,4,1.0,5.0,5.293083463505241,0.0
gc81HK,seq18,0.69695,-0.03616,-0.08465,4,1.0,5.0,6.252910762232668,0.18133613523105133
gc81HK,seq10,-1.92552,-0.47104999999999997,0.024370000000000003,6,1.0,10.0,1.0311003469379572,0.0
gc81HK,seq54,1.05266,-0.02107,-0.08490999999999999,6,1.0,5.0,5.615700738248368,0.0
gc81HK,seq15,0.6265999999999999,-0.056069999999999995,0.22549000000000002,6,1.0,6.0,2.6980214082014236,0.0
gc81HK,seq38,1.57386,-0.09920999999999999,-0.25598,seq5,1.0,7.0,1.7697556879462306,0.0
gc81HK,seq49,1.59602,-0.03626,-0.21578,seq5,2.0,6.0,3.9148586216538686,0.26595598635936585
gc81HK,seq33,-3.19417,-0.43553000000000003,1.86974,seq28,1.0,9.0,1.139033486394128,0.0
gc81HK,seq40,1.49965,-0.14509,1.5640100000000001,seq28,1.0,8.0,1.377932199612466,0.0
gc81HK,seq27,1.45851,-0.030559999999999997,-0.06725999999999999,seq28,1.0,5.0,8.59097114977772,0.0
gc81HK,seq60,1.3803299999999998,-0.27494,-0.03368999999999991,seq28,1.0,9.0,1.139033486394128,0.0
gc81HK,seq65,1.47531,0.0052100000000000046,-0.03593999999999999,seq28,1.0,5.0,8.59097114977772,0.0
gc81HK,seq66,0.62158,-0.7016800000000001,0.8489600000000002,seq28,1.0,7.0,2.027326230596123,0.0
gc81HK,seq64,0.6723,-0.82059,0.21229999999999996,seq28,1.0,6.0,3.7925622245287687,0.0
gc81HK,seq4,1.45851,-0.030559999999999997,-0.06725999999999999,seq28,1.0,7.0,2.027326230596123,0.0
gc81HK,seq37,1.3978,0.030440000000000002,-0.024429999999999986,seq28,1.0,7.0,2.027326230596123,0.0
gc81HK,seq31,1.45851,-0.030559999999999997,-0.06725999999999999,seq28,1.0,5.0,9.550798448505148,0.1117251218742903
gc81HK,21,1.46733,-0.06495000000000001,-0.03268999999999999,seq28,0.0,5.0,10.320300583304496,0.20129615189913874
gc81HK,seq59,0.6908299999999999,-0.15291,-0.21950999999999998,seq36,1.0,5.0,8.892146894683389,0.0
gc81HK,seq22,1.5600999999999998,-0.08285000000000001,0.23563,seq36,1.0,8.0,1.392926857014827,0.0
gc81HK,seq16,0.71341,-0.17476,-0.18408999999999998,seq36,1.0,5.0,8.892146894683389,0.0
gc81HK,seq21,0.6908299999999999,-0.15291,-0.21950999999999998,seq36,1.0,5.0,8.892146894683389,0.0
gc81HK,seq63,0.06063999999999994,-0.16668,-0.40861000000000003,seq36,1.0,5.0,8.892146894683389,0.0
gc81HK,seq14,0.6908299999999999,-0.15291,-0.21950999999999998,seq36,1.0,5.0,8.892146894683389,0.0
gc81HK,seq35,0.84233,-0.5548299999999999,1.56516,seq36,1.0,6.0,3.903358589259059,0.0
gc81HK,seq8,0.1958,-0.22064,-0.58408,seq36,1.0,8.0,1.392926857014827,0.0
gc81HK,seq55,0.68469,-0.41512,-0.20299,seq36,1.0,7.0,2.0680859353369296,0.0
gc81HK,seq13,0.66757,-0.24261999999999997,-0.11931999999999998,seq36,1.0,8.0,1.392926857014827,0.0
gc81HK,14,0.7553799999999999,-0.40074000000000004,0.52957,seq36,0.0,8.0,3.2392759348894797,1.3255176096120025
gc81HK,11,0.67762,-0.24595999999999998,-0.35049,seq36,0.0,6.0,5.400143864851004,0.3834608687274275
gc81HK,seq61,0.6908299999999999,-0.15291,-0.21950999999999998,seq36,1.0,5.0,9.937522408279566,0.11756165591699866
gc81HK,seq11,0.71109,-0.05888,-0.17307,seq18,1.0,7.0,1.7109041658234092,0.0
gc81HK,seq3,1.59602,-0.03626,-0.21578,seq49,1.0,7.0,2.072316560827786,0.0
gc81HK,seq26,1.34726,-0.04946,0.30011000000000004,seq31,1.0,7.0,2.157224729927633,0.0
gc81HK,seq67,1.4298199999999999,-0.06334000000000001,-0.20924,21,1.0,7.0,2.2613655192918807,0.0
gc81HK,seq48,1.45269,-0.013370000000000002,-0.07465000000000002,21,1.0,7.0,2.2613655192918807,0.0
gc81HK,seq32,0.43062,-0.49639000000000005,0.55539,14,1.0,10.0,1.3030530428931986,0.0
gc81HK,seq50,0.4482499999999999,-0.67069,0.38358000000000003,14,1.0,12.0,1.0410137693956683,0.0
gc81HK,seq29,1.45767,-0.20509,-0.44004,11,1.0,8.0,1.5954947162314543,0.0
gc81HK,seq44,0.69059,-0.13823,-0.14958,11,1.0,7.0,2.618722466075338,0.0
gc81HK,seq56,0.67899,-0.09558000000000001,-0.10936000000000007,seq61,1.0,8.0,1.4449730391803308,0.0
gc1HK,naive,0.0,0.0,0.0,,0.0,0.0,9.857375981925372,
gc1HK,seq60,-0.06082,0.14827,-0.13364,naive,1.0,4.0,1.1622284999866923,0.0
gc1HK,seq9,-3.45668,-1.05627,3.3432099999999996,naive,1.0,11.0,1.0001479332434369,0.0
gc1HK,seq73,-0.80796,-0.15104,-0.1501,naive,1.0,1.0,5.218273825203489,0.22539376572181632
gc1HK,22,-7.71074,-0.7792399999999999,2.6180600000000003,naive,0.0,4.0,3.1057034846197427,1.6721969773201257
gc1HK,3,0.331,-0.00561,-0.27353,naive,0.0,1.0,18.505195708144118,3.345527316849389
gc1HK,seq17,-1.52301,-0.34882,-0.16985,seq73,1.0,3.0,1.5708812829035037,0.0
gc1HK,seq49,-9.090119999999999,-0.81985,2.6230199999999995,22,1.0,9.0,1.0141881184751573,0.0
gc1HK,seq35,-7.6682500000000005,-0.7628999999999999,2.7018299999999997,22,1.0,7.0,1.1048368033512124,0.0
gc1HK,28,-0.09567999999999999,-0.2236,-0.45212,3,0.0,6.0,2.7002825713507868,1.4153895893012092
gc1HK,seq68,0.81725,-0.011300000000000004,-0.1978,3,1.0,3.0,4.414446132870198,0.3102860200126757
gc1HK,15,0.331,-0.00561,-0.27353,3,0.0,2.0,9.290888558557748,0.248808642987104
gc1HK,19,1.18666,-0.0053,-0.46804999999999997,3,0.0,2.0,9.485286166968878,0.274938050527595
gc1HK,13,0.331,-0.00561,-0.27353,3,0.0,2.0,9.749155959488503,0.3104053662148768
gc1HK,12,1.01904,0.08478,-0.38099,3,0.0,5.0,5.12784666269787,2.882911930903884
gc1HK,14,1.15894,0.07189999999999999,-0.13451,3,0.0,3.0,6.362641170457911,0.8885449102960491
gc1HK,20,1.03896,-0.002590000000000009,0.15969999999999998,3,0.0,4.0,5.710231624424223,2.0510995690658667
gc1HK,seq27,1.08571,0.009009999999999999,-0.32219,3,1.0,2.0,10.756391799521037,0.44579013750248586
gc1HK,2,0.29606,-0.14811,-0.25398,3,0.0,2.0,13.176454760500322,0.7710760908530055
gc1HK,seq18,-0.06410999999999996,-0.29371,-0.27554000000000006,28,1.0,9.0,1.0846520846245291,0.0
gc1HK,seq59,-0.09720999999999996,-0.16801999999999997,-0.49047,28,1.0,7.0,1.6254990021820706,0.0
gc1HK,seq48,0.92062,-0.054720000000000005,-0.23349000000000003,seq68,1.0,6.0,1.1699952630555972,0.0
gc1HK,seq34,0.34472,0.027659999999999997,-0.41429,15,1.0,4.0,2.1220497513556045,0.0
gc1HK,seq4,0.53815,-0.03801,-0.17125,15,1.0,5.0,2.140062176287854,0.5147890239874957
gc1HK,seq19,1.11819,-0.40048,1.05976,19,1.0,9.0,1.0077375794282282,0.0
gc1HK,30,1.17254,-0.040440000000000004,-0.08038999999999996,19,0.0,5.0,3.3543548152591716,1.3581405856862654
gc1HK,seq29,1.0803500000000001,0.03404,-0.20079,13,1.0,5.0,1.4355948259161584,0.0
gc1HK,27,1.20027,0.06445,0.18161,13,0.0,3.0,6.194882182304587,0.46845668378526345
gc1HK,seq72,1.20499,-0.07697000000000001,-0.7209899999999999,12,1.0,12.0,1.0037641089282887,0.0
gc1HK,seq15,0.43033,0.1006,-0.6862799999999999,12,1.0,10.0,1.02781321203361,0.0
gc1HK,seq75,1.01904,0.08478,-0.38099,12,1.0,7.0,1.5586432972535227,0.0
gc1HK,seq28,1.03017,0.06117000000000001,-0.34239,12,1.0,8.0,1.2055133840077978,0.0
gc1HK,seq61,1.14597,-0.035830000000000015,-0.33542,14,1.0,5.0,1.7257545617002417,0.0
gc1HK,seq14,1.34206,0.09029,-0.16208,14,1.0,4.0,2.9728054369910257,0.0
gc1HK,seq33,1.18387,0.07687,-0.12047,14,1.0,4.0,2.9728054369910257,0.0
gc1HK,seq45,1.11988,0.13005,-0.0015399999999999858,14,1.0,5.0,1.7257545617002417,0.0
gc1HK,seq43,0.8623400000000001,-0.02306000000000001,-0.14736000000000002,20,1.0,11.0,1.0042951752718972,0.0
gc1HK,seq69,1.03896,-0.002590000000000009,0.15969999999999998,20,1.0,5.0,2.732797377781238,0.0
gc1HK,seq54,0.6662300000000001,-0.09944,0.15000000000000002,20,1.0,9.0,1.0317372910387868,0.0
gc1HK,9,1.03896,-0.002590000000000009,0.15969999999999998,20,0.0,5.0,4.315130868241932,0.5790160307257731
gc1HK,seq62,1.1708,-0.11518999999999999,-0.13186,seq27,1.0,5.0,1.485742145546421,0.0
gc1HK,seq50,1.06589,-0.0010500000000000006,-0.37098,seq27,1.0,3.0,5.948579662678598,0.29621956328636434
gc1HK,seq6,1.08571,0.009009999999999999,-0.32219,seq27,1.0,4.0,4.347443922262987,0.8735880928171734
gc1HK,29,0.47918000000000005,-0.12972,-0.28154999999999997,2,0.0,4.0,3.9121450714872275,0.47744976392683325
gc1HK,seq47,0.29606,-0.14811,-0.25398,2,1.0,3.0,6.524842886338384,0.19078049789956447
gc1HK,seq11,1.15236,-0.18578,0.00024999999999996206,2,4.0,5.0,5.815139282724468,2.620365286861592
gc1HK,5,1.16188,-0.10229999999999999,0.17146,2,0.0,3.0,10.623317024387543,0.9387499371259309
gc1HK,seq3,0.55896,-0.040830000000000005,0.14549999999999996,seq4,1.0,6.0,1.419405436313474,0.0
gc1HK,seq42,1.16757,0.010579999999999999,-0.22559999999999997,30,1.0,9.0,1.0431215126122395,0.0
gc1HK,seq66,1.75955,0.15633999999999998,-0.27716999999999997,30,1.0,8.0,1.1172164241495182,0.0
gc1HK,seq58,1.5029,-0.54104,1.08338,27,1.0,7.0,1.0951475861206101,0.0
gc1HK,seq32,1.02821,0.11005999999999999,0.26747000000000004,27,1.0,5.0,2.6628781502504517,0.5635928591733255
gc1HK,seq13,1.03896,-0.002590000000000009,0.15969999999999998,9,1.0,6.0,2.2195684912190403,0.0
gc1HK,seq8,1.00889,-0.0935,-0.12668000000000001,9,1.0,8.0,1.1650506471855773,0.0
gc1HK,seq67,1.06589,-0.0010500000000000006,-0.37098,seq50,1.0,4.0,2.8204807208985674,0.0
gc1HK,seq21,0.8329,-0.19061999999999998,0.78348,seq50,1.0,4.0,2.8204807208985674,0.0
gc1HK,seq44,0.77274,-0.2094,-0.07349,seq6,1.0,7.0,1.166659419415298,0.0
gc1HK,seq38,1.08728,0.030069999999999993,-0.19309999999999997,seq6,1.0,8.0,1.0613105740804567,0.0
gc1HK,seq64,-0.23586999999999994,-0.3275,-0.30129999999999996,29,1.0,5.0,2.0713183015088914,0.0
gc1HK,seq31,0.47918000000000005,-0.12972,-0.28154999999999997,29,1.0,5.0,2.0713183015088914,0.0
gc1HK,seq2,0.31732000000000005,-0.1311,-0.13898,seq47,1.0,6.0,1.2750657305038358,0.0
gc1HK,seq41,1.15236,-0.18578,0.00024999999999996206,seq11,1.0,6.0,2.771390748491337,0.0
gc1HK,seq10,1.16923,-0.13816,0.05092999999999996,seq11,1.0,6.0,2.771390748491337,0.0
gc1HK,seq56,0.4373100000000001,-0.38356,-0.01950000000000004,seq11,1.0,6.0,2.771390748491337,0.0
gc1HK,seq65,1.15236,-0.18578,0.00024999999999996206,seq11,1.0,6.0,2.771390748491337,0.0
gc1HK,17,1.15236,-0.18578,0.00024999999999996206,seq11,0.0,6.0,4.586268396886861,0.6548616969236434
gc1HK,seq30,1.18591,-0.15309,0.30131,5,1.0,4.0,12.20213278450688,1.6875639219888465
gc1HK,6,1.16188,-0.10229999999999999,0.17146,5,0.0,4.0,7.424177573262568,0.6352019887599948
gc1HK,seq57,0.4223,0.015129999999999989,0.09365000000000007,seq32,1.0,7.0,1.2250460854521195,0.0
gc1HK,seq37,1.15236,-0.18578,0.00024999999999996206,17,1.0,8.0,1.4853486492551964,0.0
gc1HK,seq16,1.1012,-0.22300999999999999,-0.17984,17,1.0,9.0,1.178549789861316,0.0
gc1HK,seq5,1.18028,-0.15586,0.28778,seq30,1.0,8.0,1.2051742188646783,0.0
gc1HK,seq52,1.16656,-0.14837,-0.10375999999999987,seq30,1.0,10.0,1.027767311022902,0.0
gc1HK,seq70,1.18591,-0.15309,0.30131,seq30,1.0,5.0,5.1210343486926835,0.0
gc1HK,seq25,1.23947,-0.18741,0.68397,seq30,1.0,6.0,2.5160438132453833,0.0
gc1HK,seq39,1.2132800000000001,-0.18076,0.28487999999999997,seq30,1.0,6.0,2.5160438132453833,0.0
gc1HK,25,1.18591,-0.15309,0.30131,seq30,0.0,5.0,6.850363782219458,0.33769143414713554
gc1HK,seq12,1.18591,-0.15309,0.30131,seq30,1.0,5.0,6.080861647420111,0.18742840476601294
gc1HK,seq51,1.19194,-0.16346,0.4045,seq30,1.0,6.0,3.313343668984707,0.31688631634395353
gc1HK,seq1,1.3486500000000001,-0.3006,0.27146,6,1.0,7.0,1.3198409680473218,0.0
gc1HK,seq23,1.1667100000000001,-0.21305999999999997,0.33961,6,6.0,6.0,9.768905816185983,4.225640484622828
gc1HK,seq46,1.12949,-0.259,0.07947999999999998,25,1.0,7.0,1.7917606395038912,0.0
gc1HK,seq53,1.1770500000000002,-0.10332,0.22874999999999998,25,1.0,7.0,1.7917606395038912,0.0
gc1HK,seq36,1.18591,-0.15309,0.30131,seq12,1.0,7.0,1.6876198501396433,0.0
gc1HK,seq40,1.14635,-0.17232,0.879,seq51,2.0,7.0,2.0413567401116692,0.1028211330249097
gc1HK,seq24,0.85374,-0.43146999999999996,0.58831,seq23,1.0,8.0,2.1867423523087104,0.0
gc1HK,seq20,1.17806,-0.30779,0.10665000000000004,seq23,1.0,12.0,1.0217359443788532,0.0
gc1HK,seq63,1.1892900000000002,-0.23491,0.37503000000000003,seq23,1.0,7.0,4.225900171343509,0.0
gc1HK,seq7,1.1667100000000001,-0.21305999999999997,0.33961,seq23,1.0,7.0,4.225900171343509,0.0
gc1HK,seq74,1.27163,-0.3095,0.30442,seq23,1.0,9.0,1.4365781133818114,0.0
gc1HK,seq71,1.2395900000000002,-0.28774999999999995,0.32727,seq23,1.0,8.0,2.1867423523087104,0.0
gc1HK,seq55,1.14344,-0.16602,0.34235000000000004,seq23,1.0,7.0,4.225900171343509,0.0
gc1HK,seq26,0.5619900000000001,-0.48007,0.54772,seq23,1.0,8.0,2.1867423523087104,0.0
gc1HK,seq22,1.07576,-0.23651,0.29153,seq23,2.0,8.0,2.3770675162367914,0.08703593440129799
gc68HK,naive,0.0,0.0,0.0,,0.0,0.0,3.49006950317522,
gc68HK,seq35,0.85846,0.01976,-0.16998,naive,1.0,3.0,11.790792828876677,9.49027876573472
gc68HK,3,0.18312,0.01839,-0.02757,naive,0.0,1.0,5.65821246665776,1.9530680920578611
gc68HK,seq24,0.8553299999999999,-0.30369999999999997,1.53271,seq35,1.0,8.0,1.0727077901590825,0.0
gc68HK,seq10,1.03735,-0.22725,1.5049000000000001,seq35,1.0,5.0,2.4603750038436343,0.0
gc68HK,seq36,0.78098,-0.02399,-0.03118,seq35,1.0,8.0,1.0727077901590825,0.0
gc68HK,seq59,0.7983399999999999,-0.09804999999999997,-0.65689,seq35,1.0,6.0,1.5372419403147393,0.0
gc68HK,14,0.85846,0.01976,-0.16998,seq35,0.0,5.0,4.360800867107907,0.7724130916203419
gc68HK,12,0.87978,-0.02099,-0.17273,seq35,0.0,4.0,6.913185820317009,0.3910639972608344
gc68HK,15,1.22492,0.10212,-0.36895999999999995,seq35,0.0,5.0,3.957160279435579,0.608356560789979
gc68HK,6,0.97524,-0.32125,1.7927499999999998,seq35,0.0,6.0,4.803397065661982,2.12468515182361
gc68HK,8,0.85846,0.01976,-0.16998,seq35,0.0,4.0,9.017592481005597,0.8145104975236548
gc68HK,18,0.28883000000000003,-1.2639200000000002,0.79688,3,0.0,6.0,3.38804944968173,2.284945557540657
gc68HK,seq29,1.37994,0.058589999999999996,0.12434,3,2.0,3.0,6.038419082410108,2.703596139313127
gc68HK,16,0.21469,-0.05172,0.14900999999999998,3,0.0,3.0,4.6387919260380155,1.845150631958817
gc68HK,seq1,0.8080499999999999,-0.07401,-0.3308,14,1.0,8.0,1.1673244225414778,0.0
gc68HK,seq43,1.10969,0.11003,-0.40444,14,1.0,8.0,1.1673244225414778,0.0
gc68HK,seq20,1.15263,-0.021300000000000006,-0.5789,12,1.0,7.0,1.2944001867080066,0.0
gc68HK,seq38,0.1742800000000001,-0.22147,1.88855,12,1.0,9.0,1.0398427326530397,0.0
gc68HK,seq44,1.28527,0.14616,-0.50384,15,1.0,6.0,2.087878471053147,0.0
gc68HK,seq30,0.54759,-0.05320000000000002,-0.41272,15,1.0,7.0,1.4002081239934747,0.0
gc68HK,seq8,0.97524,-0.32125,1.7927499999999998,6,1.0,7.0,2.3991915870688336,0.0
gc68HK,seq7,0.75326,-0.37693,1.8638799999999998,6,1.0,9.0,1.189359989738246,0.0
gc68HK,seq48,0.2568299999999999,-0.49203,1.82067,6,1.0,10.0,1.0696616472051361,0.0
gc68HK,seq17,0.9378,-0.30728999999999995,1.8328399999999998,6,2.0,7.0,2.5895167509969146,0.0793288726727352
gc68HK,seq41,0.89661,0.013829999999999997,-0.30787,8,1.0,6.0,2.085063149292629,0.0
gc68HK,seq37,0.74439,-0.11655000000000001,0.15164000000000005,8,1.0,8.0,1.1468473286391287,0.0
gc68HK,seq16,-3.44913,-0.34548,-0.25087000000000004,8,1.0,13.0,1.0009894495173277,0.0
gc68HK,9,1.69027,0.08455,0.15537000000000004,8,0.0,6.0,4.575110477885488,1.194231133688984
gc68HK,seq58,0.1839,-1.3720100000000002,0.60923,18,1.0,9.0,2.078721279944572,0.8578357868037846
gc68HK,20,0.28375,-1.2493200000000002,0.77314,18,0.0,7.0,3.8534607111508654,1.0513342470831932
gc68HK,seq18,1.38169,0.06344999999999999,0.39649,seq29,1.0,4.0,2.853530796424562,0.0
gc68HK,seq31,-1.16508,-0.027549999999999998,0.58725,seq29,1.0,6.0,1.2508481153219024,0.0
gc68HK,21,1.2658200000000002,-0.11881,-0.23874999999999996,seq29,0.0,11.0,2.902116064570132,1.8972191809271672
gc68HK,seq9,1.345,-0.08390999999999998,0.14389000000000002,seq29,1.0,4.0,5.579742685899564,0.9553819755129018
gc68HK,seq46,1.1115,-0.18356000000000003,0.67719,16,1.0,6.0,1.181164782398086,0.0
gc68HK,11,0.20172,-0.15945,-0.051900000000000016,16,0.0,4.0,6.215009737609268,1.6575353198455807
gc68HK,seq33,1.69027,0.08455,0.15537000000000004,9,1.0,7.0,2.3152096447306816,0.0
gc68HK,seq13,1.7078799999999998,0.07067999999999999,0.16391000000000003,9,1.0,8.0,1.4838385891268144,0.0
gc68HK,seq19,1.6895,0.12933,0.053940000000000016,9,1.0,11.0,1.0240889049158675,0.0
gc68HK,seq49,0.15960000000000002,-1.3651000000000002,0.7871900000000001,seq58,1.0,11.0,1.14598904995466,0.0
gc68HK,seq51,1.0622099999999999,-1.3401900000000002,0.6743699999999999,20,1.0,10.0,1.1420654435110817,0.0
gc68HK,19,0.10063000000000001,-1.2677100000000001,0.80071,20,0.0,10.0,2.6388507191030266,1.3105950137063411
gc68HK,seq15,1.29264,-0.042129999999999994,-0.44447999999999993,21,1.0,14.0,1.0947007825503654,0.0
gc68HK,seq53,-4.08923,-0.30776,0.20245,21,1.0,14.0,1.0947007825503654,0.0
gc68HK,seq3,0.37558000000000014,-0.41337,0.48691,seq9,1.0,10.0,1.0113520471512454,0.0
gc68HK,seq2,1.345,-0.08390999999999998,0.14389000000000002,seq9,1.0,5.0,2.6847931799977323,0.0
gc68HK,seq32,2.00886,-0.10768,0.018840000000000013,seq9,1.0,8.0,2.160727856313564,0.9935103846953661
gc68HK,seq23,0.23145,-0.15613000000000002,0.25189000000000006,11,1.0,6.0,1.7057748199210436,0.0
gc68HK,seq54,0.5505800000000001,-0.13534000000000002,-0.11821000000000001,11,1.0,5.0,9.386884931170911,2.2163445048930157
gc68HK,seq50,-0.74808,-1.2125700000000001,2.31411,19,1.0,12.0,1.2217943262523345,0.0
gc68HK,seq39,-3.4624300000000003,-1.56448,0.58346,19,1.0,11.0,1.6028994867070379,0.0
gc68HK,seq42,2.0454699999999995,-0.17301,-0.01758999999999995,seq32,1.0,12.0,1.0212594722643338,0.0
gc68HK,seq47,-0.38250999999999996,-0.45948,-0.21148000000000006,seq54,1.0,15.0,1.0003807639868012,0.0
gc68HK,seq14,0.56355,-0.027610000000000003,0.08269999999999998,seq54,5.0,6.0,16.973150745401853,3.1546253416602767
gc68HK,seq52,0.5831500000000001,-0.05315999999999999,0.23840000000000006,seq14,1.0,9.0,1.795256348211519,0.0
